seed,state,rep,requested_l1,actual_l1,margin,group,anchored_gap,q_error,decision_flip,strict_flip,policy_loss
22,21,2,0.15,0.15000000000000005,0.48821899076726183,wide,0.4742539542336157,0.11139230078817253,0,0,0.0
22,21,3,0.15,0.14999999999999966,0.48821899076726183,wide,0.4694114902344513,0.1500182796785321,0,0,0.0
22,21,4,0.15,0.14999999999999994,0.48821899076726183,wide,0.4750956694671169,0.10467834796445352,0,0,0.0
22,21,0,0.35,0.35,0.48821899076726183,wide,0.4352254786881353,0.4221218025673048,0,0,0.00014701357800639414
22,21,1,0.35,0.3500000000000001,0.48821899076726183,wide,0.4445098712520048,0.34827996881726886,0,0,0.00014701357800639414
22,21,2,0.35,0.3499999999999997,0.48821899076726183,wide,0.4627322275318271,0.20329550800669072,0,0,0.0
22,21,3,0.35,0.3499999999999996,0.48821899076726183,wide,0.4566638515069519,0.2516153584817866,0,0,0.00014701357800639414
22,21,4,0.35,0.3499999999999998,0.48821899076726183,wide,0.4466394771140978,0.33134251158035877,0,0,0.00014701357800639414
22,21,0,0.7,0.7000000000000002,0.48821899076726183,wide,0.44452536774589646,0.34815672009452037,0,0,0.00014701357800639414
22,21,1,0.7,0.7000000000000002,0.48821899076726183,wide,0.4449176353647166,0.3450368864494706,0,0,0.00014701357800639414
22,21,2,0.7,0.7,0.48821899076726183,wide,0.38256065171565634,0.840982527275731,0,0,0.02521906479387237
22,21,3,0.7,0.7000000000000001,0.48821899076726183,wide,0.36626955318887866,0.9705510026226474,0,0,0.02521906479387237
22,21,4,0.7,0.6999999999999997,0.48821899076726183,wide,0.43333031931404253,0.43719462962301314,0,0,0.00014701357800639414
22,22,0,0.05,0.04999999999999959,0.4942693445648221,wide,0.48748216352635687,0.0538771414134569,0,0,0.00014701357800639414
22,22,1,0.05,0.04999999999999956,0.4942693445648221,wide,0.48574550799725813,0.0676503073920891,0,0,0.00014701357800639414
22,22,2,0.05,0.04999999999999999,0.4942693445648221,wide,0.48474653134207024,0.07557304799901488,0,0,0.00014701357800639414
22,22,3,0.05,0.049999999999999996,0.4942693445648221,wide,0.48419240883136005,0.07996771417469617,0,0,0.00014701357800639414
22,22,4,0.05,0.04999999999999997,0.4942693445648221,wide,0.484019712815428,0.08133734151382299,0,0,0.00014701357800639414
22,22,0,0.15,0.1499999999999998,0.4942693445648221,wide,0.46956724746353373,0.19595777185062246,0,0,0.00014701357800639414
22,22,1,0.15,0.15,0.4942693445648221,wide,0.46660845165521714,0.21942355713846773,0,0,0.00014701357800639414
22,22,2,0.15,0.15,0.4942693445648221,wide,0.4625361493096394,0.2517204031053506,0,0,0.00014701357800639414
22,22,3,0.15,0.14999999999999997,0.4942693445648221,wide,0.46812728485426724,0.20737790882542484,0,0,0.00014701357800639414
22,22,4,0.15,0.14999999999999966,0.4942693445648221,wide,0.4616266721494906,0.2589333360506174,0,0,0.00014701357800639414
22,22,0,0.35,0.3499999999999995,0.4942693445648221,wide,0.42742233580743516,0.5302030229485428,0,0,0.00014701357800639414
22,22,1,0.35,0.35,0.4942693445648221,wide,0.43895229723267093,0.43876055219010013,0,0,0.00014701357800639414
22,22,2,0.35,0.35000000000000026,0.4942693445648221,wide,0.43226048463314637,0.49183235836395234,0,0,0.00014701357800639414
22,22,3,0.35,0.34999999999999976,0.4942693445648221,wide,0.43176323128821004,0.49577600334043836,0,0,0.00014701357800639414
22,22,4,0.35,0.35000000000000037,0.4942693445648221,wide,0.41885678457844033,0.5981351815134541,0,0,0.02521906479387237
22,22,0,0.7,0.6999999999999998,0.4942693445648221,wide,0.3587350766750568,1.074951825918534,0,0,0.02521906479387237
22,22,1,0.7,0.7000000000000001,0.4942693445648221,wide,0.3539755174161199,1.1126992079177072,0,0,0.02521906479387237
22,22,2,0.7,0.7,0.4942693445648221,wide,0.3830074656577933,0.8824509893646972,0,0,0.02521906479387237
22,22,3,0.7,0.7,0.4942693445648221,wide,0.3416485660362252,1.2104624917244227,0,0,0.02521906479387237
22,22,4,0.7,0.7,0.4942693445648221,wide,0.34393455360511904,1.1923326521081528,0,0,0.02521906479387237
22,23,0,0.05,0.050000000000000135,0.6143965336589137,wide,0.6335216139591466,0.15167904673117505,0,0,0.007162648219040335
22,23,1,0.05,0.050000000000000475,0.6143965336589137,wide,0.6330097277979068,0.14761933018339413,0,0,0.007162648219040335
22,23,2,0.05,0.0500000000000001,0.6143965336589137,wide,0.6327215936962247,0.14533416822917467,0,0,0.007162648219040335
22,23,3,0.05,0.05000000000000015,0.6143965336589137,wide,0.6361676157371008,0.1726642149515758,0,0,0.007162648219040335
22,23,4,0.05,0.049999999999999975,0.6143965336589137,wide,0.633857574325976,0.15434351388007173,0,0,0.007162648219040335
22,23,0,0.15,0.14999999999999955,0.6143965336589137,wide,0.678990780029153,0.5122914558096632,0,0,0.03134914347643569
22,23,1,0.15,0.1500000000000003,0.6143965336589137,wide,0.6718718054602686,0.4558304749883124,0,0,0.007162648219040335
22,23,2,0.15,0.14999999999999994,0.6143965336589137,wide,0.6789730252108939,0.512150269209533,0,0,0.03134914347643569
22,23,3,0.15,0.14999999999999997,0.6143965336589137,wide,0.6763236692012686,0.4911377488826414,0,0,0.007162648219040335
22,23,4,0.15,0.14999999999999997,0.6143965336589137,wide,0.6689746754590828,0.4328536346331777,0,0,0.007162648219040335
22,23,0,0.35,0.3500000000000002,0.6143965336589137,wide,0.7754997888301123,1.279732644687174,0,0,0.04437653690958587
22,23,1,0.35,0.35,0.6143965336589137,wide,0.7596322595503935,1.1535537968645908,0,0,0.03839305524983416
22,23,2,0.35,0.3499999999999999,0.6143965336589137,wide,0.7522308449384933,1.0946976289307262,0,0,0.03134914347643569
22,23,3,0.35,0.3500000000000003,0.6143965336589137,wide,0.774768273859225,1.273915625883216,0,0,0.04437653690958587
22,23,4,0.35,0.35000000000000003,0.6143965336589137,wide,0.7839370487774282,1.3468258713743104,0,0,0.04437653690958587
22,23,0,0.7,0.6999999999999997,0.6143965336589137,wide,1.023774872543239,3.254201220858107,0,0,0.12499521211423481
22,23,1,0.7,0.7000000000000001,0.6143965336589137,wide,0.9331685862259977,2.5335717229822947,0,0,0.12499521211423481
22,23,2,0.7,0.6999999999999995,0.6143965336589137,wide,1.029306681141879,3.2981979965210595,0,0,0.12499521211423481
22,23,3,0.7,0.6999999999999997,0.6143965336589137,wide,0.975260604717544,2.8683470612402964,0,0,0.12499521211423481
22,23,4,0.7,0.6999999999999997,0.6143965336589137,wide,0.9962983237516756,3.03566879486573,0,0,0.12499521211423481
33,0,0,0.05,0.05000000000000016,0.006652309533436096,narrow,0.03615292991091135,0.03176379044681177,0,0,0.0
33,0,1,0.05,0.04999999999999962,0.006652309533436096,narrow,0.04651768835683079,0.04292369186906608,0,0,0.0
33,0,2,0.05,0.05000000000000005,0.006652309533436096,narrow,0.04826472699242945,0.04480475634885028,0,0,0.0
33,0,3,0.05,0.04999999999999999,0.006652309533436096,narrow,0.036656035134138065,0.03230549189846865,0,0,0.0
33,0,4,0.05,0.050000000000000294,0.006652309533436096,narrow,0.03764039448658174,0.03336536737889251,0,0,0.0
33,0,0,0.15,0.1500000000000005,0.006652309533436096,narrow,0.13907973171867916,0.14258672644440917,0,0,0.0
33,0,1,0.15,0.14999999999999958,0.006652309533436096,narrow,0.1092626901969771,0.11048224028376108,0,0,0.0
33,0,2,0.15,0.14999999999999958,0.006652309533436096,narrow,0.14440298633404414,0.1483183599468214,0,0,0.0
33,0,3,0.15,0.15000000000000052,0.006652309533436096,narrow,0.14318215306402582,0.14700386921194308,0,0,0.0
33,0,4,0.15,0.15,0.006652309533436096,narrow,0.14061964394213877,0.14424477459887441,0,0,0.0
33,0,0,0.35,0.3500000000000001,0.006652309533436096,narrow,0.27014152913343725,0.2837030628263859,0,0,0.0
33,0,1,0.35,0.35000000000000014,0.006652309533436096,narrow,0.25314974812039814,0.26540774006671963,0,0,0.0
33,0,2,0.35,0.3499999999999999,0.006652309533436096,narrow,0.13220584232490484,0.1351854996408859,0,0,0.0
33,0,3,0.35,0.3500000000000001,0.006652309533436096,narrow,0.33031517794206255,0.34849299424886215,0,0,0.0
33,0,4,0.35,0.3499999999999999,0.006652309533436096,narrow,0.22661037269594253,0.23683236948856923,0,0,0.0
33,0,0,0.7,0.6999999999999994,0.006652309533436096,narrow,0.42349941225009946,0.7296038270375176,0,0,0.0
33,0,1,0.7,0.6999999999999998,0.006652309533436096,narrow,0.41459565759545836,0.6561707989579357,0,0,0.0
33,0,2,0.7,0.7000000000000002,0.006652309533436096,narrow,0.39900993365240023,0.5276287458193574,0,0,0.0
33,0,3,0.7,0.6999999999999998,0.006652309533436096,narrow,0.41959587890090333,0.6974097375595791,0,0,0.0
33,0,4,0.7,0.7000000000000002,0.006652309533436096,narrow,0.38750944267625,0.43277933570674065,0,0,0.0
33,1,0,0.05,0.04999999999999998,0.37873492870623604,narrow,0.3828841777932235,0.03179014825576498,0,0,0.0
33,1,1,0.05,0.049999999999999996,0.37873492870623604,narrow,0.38339881773724116,0.03573314607915368,0,0,0.0
33,1,2,0.05,0.050000000000000544,0.37873492870623604,narrow,0.3820934690625748,0.02573200442117951,0,0,0.0
33,1,3,0.05,0.049999999999999795,0.37873492870623604,narrow,0.380226727557063,0.011429660076167636,0,0,0.0
33,1,4,0.05,0.05000000000000054,0.37873492870623604,narrow,0.38357848542965023,0.03710969939245601,0,0,0.0
33,1,0,0.15,0.15,0.37873492870623604,narrow,0.38834424612928053,0.07362335186702218,0,0,0.0
33,1,1,0.15,0.15000000000000008,0.37873492870623604,narrow,0.39303026004829444,0.10952601138229934,0,0,0.0
33,1,2,0.15,0.15000000000000036,0.37873492870623604,narrow,0.3906596027261138,0.09136283386373911,0,0,0.0
33,1,3,0.15,0.14999999999999972,0.37873492870623604,narrow,0.3929413009341758,0.10884443662810117,0,0,0.0
33,1,4,0.15,0.14999999999999997,0.37873492870623604,narrow,0.3936862208346472,0.11455176187616267,0,0,0.0
33,1,0,0.35,0.3499999999999999,0.37873492870623604,narrow,0.4095380552794472,0.23600317550829963,0,0,0.0
33,1,1,0.35,0.35000000000000014,0.37873492870623604,narrow,0.41124847703915535,0.24910785063887975,0,0,0.0
33,1,2,0.35,0.3499999999999999,0.37873492870623604,narrow,0.4104207370453352,0.24276598574487185,0,0,0.0
33,1,3,0.35,0.3500000000000001,0.37873492870623604,narrow,0.4069061808501848,0.21583864054234958,0,0,0.0
33,1,4,0.35,0.3500000000000001,0.37873492870623604,narrow,0.4013781094734066,0.17348442054932978,0,0,0.0
33,1,0,0.7,0.6999999999999997,0.37873492870623604,narrow,0.4492807878364742,0.5407339366760029,0,0,0.025135812431024362
33,1,1,0.7,0.7000000000000001,0.37873492870623604,narrow,0.3892153618127585,0.08029754667819589,0,0,0.0
33,1,2,0.7,0.7000000000000004,0.37873492870623604,narrow,0.3963478110930403,0.13494396951107657,0,0,0.0
33,1,3,0.7,0.7000000000000001,0.37873492870623604,narrow,0.45182554800810415,0.5602772425887546,0,0,0.025135812431024362
33,1,4,0.7,0.6999999999999997,0.37873492870623604,narrow,0.4396334498679568,0.46664409541207075,0,0,0.025135812431024362
33,2,0,0.05,0.04999999999999998,0.380892318830397,narrow,0.38155547938478396,0.005093850442815295,0,0,0.0
33,2,1,0.05,0.05000000000000004,0.380892318830397,narrow,0.3798825015967813,0.007756580105088062,0,0,0.0
33,2,2,0.05,0.04999999999999996,0.380892318830397,narrow,0.38043841573213566,0.0034865078792556403,0,0,0.0
33,2,3,0.05,0.049999999999999836,0.380892318830397,narrow,0.37917364244016927,0.013201449382854946,0,0,0.007162648219040335
33,2,4,0.05,0.049999999999999996,0.380892318830397,narrow,0.37943521894419074,0.011192235200805811,0,0,0.007162648219040335
33,2,0,0.15,0.14999999999999997,0.380892318830397,narrow,0.38269177429628076,0.013821927376570287,0,0,0.0
33,2,1,0.15,0.15000000000000005,0.380892318830397,narrow,0.380789172323559,0.000792286085284033,0,0,0.0
33,2,2,0.15,0.15000000000000036,0.380892318830397,narrow,0.38634401447716904,0.04187541327777389,0,0,0.0
33,2,3,0.15,0.14999999999999955,0.380892318830397,narrow,0.3819867053910997,0.008406171672833196,0,0,0.0
33,2,4,0.15,0.14999999999999938,0.380892318830397,narrow,0.380483889437941,0.003137216512518748,0,0,0.0
33,2,0,0.35,0.35,0.380892318830397,narrow,0.3726409713253176,0.06338002142116039,0,0,0.007162648219040335
33,2,1,0.35,0.35000000000000014,0.380892318830397,narrow,0.3784628864320867,0.018660888703672995,0,0,0.007162648219040335
33,2,2,0.35,0.34999999999999987,0.380892318830397,narrow,0.383588346509395,0.020708652973452146,0,0,0.0
33,2,3,0.35,0.3499999999999999,0.380892318830397,narrow,0.3832899192884449,0.018416382087393046,0,0,0.0
33,2,4,0.35,0.3500000000000001,0.380892318830397,narrow,0.3712622018088352,0.07397058756031072,0,0,0.007162648219040335
33,2,0,0.7,0.7000000000000001,0.380892318830397,narrow,0.3721797804966416,0.06692250761321894,0,0,0.007162648219040335
33,2,1,0.7,0.7000000000000004,0.380892318830397,narrow,0.39192772475539606,0.08476485367817865,0,0,0.0
33,2,2,0.7,0.7000000000000003,0.380892318830397,narrow,0.37769783435347737,0.024537385493930586,0,0,0.007162648219040335
33,2,3,0.7,0.6999999999999996,0.380892318830397,narrow,0.4114089864515238,0.23440378027192033,0,0,0.0
33,2,4,0.7,0.6999999999999998,0.380892318830397,narrow,0.3737012035529297,0.05523619506390354,0,0,0.007162648219040335
33,3,0,0.05,0.05000000000000069,0.029790238440730477,narrow,0.01631216598237817,0.01550055263327188,0,0,0.007162648219040335
33,3,1,0.05,0.04999999999999996,0.029790238440730477,narrow,0.016973291330247164,0.014740220747264665,0,0,0.007162648219040335
33,3,2,0.05,0.04999999999999998,0.029790238440730477,narrow,0.00793093454252336,0.025139447175969387,0,0,0.007162648219040335
33,3,3,0.05,0.049999999999999586,0.029790238440730477,narrow,0.01613759752664734,0.015701316321441894,0,0,0.007162648219040335
33,3,4,0.05,0.049999999999999704,0.029790238440730477,narrow,0.003181275713031617,0.030601825932579096,0,0,0.007162648219040335
33,3,0,0.15,0.14999999999999994,0.029790238440730477,narrow,-0.004544543642023946,0.038805018226569565,1,1,0.00931979413910522
33,3,1,0.15,0.14999999999999983,0.029790238440730477,narrow,-0.02075364371282351,0.05501411829736913,1,1,0.00931979413910522
33,3,2,0.15,0.15,0.029790238440730477,narrow,-0.007921810732429257,0.04218228531697488,1,1,0.00931979413910522
33,3,3,0.15,0.14999999999999927,0.029790238440730477,narrow,-0.013750365402287024,0.04801083998683264,1,1,0.00931979413910522
33,3,4,0.15,0.15000000000000047,0.029790238440730477,narrow,-0.01884470486857115,0.05310517945311677,1,1,0.00931979413910522
33,3,0,0.35,0.34999999999999976,0.029790238440730477,narrow,0.05106547663939143,0.024467738283973084,0,0,0.0
33,3,1,0.35,0.3499999999999997,0.029790238440730477,narrow,-0.04413309372485852,0.07839356830940414,1,1,0.00931979413910522
33,3,2,0.35,0.3499999999999999,0.029790238440730477,narrow,-0.061695235961637174,0.09595571054618279,1,1,0.00931979413910522
33,3,3,0.35,0.35000000000000003,0.029790238440730477,narrow,-0.06214456611647723,0.09640504070102285,1,1,0.00931979413910522
33,3,4,0.35,0.35,0.029790238440730477,narrow,-0.07154600362618524,0.10580647821073086,1,1,0.00931979413910522
33,3,0,0.7,0.6999999999999996,0.029790238440730477,narrow,-0.1124858671912694,0.14674634177581503,1,1,0.00931979413910522
33,3,1,0.7,0.6999999999999998,0.029790238440730477,narrow,-0.28570165545196513,0.31996213003651075,1,1,0.00931979413910522
33,3,2,0.7,0.7000000000000004,0.029790238440730477,narrow,-0.029423670945885938,0.06368414553043067,1,1,0.00931979413910522
33,3,3,0.7,0.7,0.029790238440730477,narrow,-0.35702282355550174,0.39128329814004736,1,1,0.00931979413910522
33,3,4,0.7,0.6999999999999998,0.029790238440730477,narrow,-0.22998363306453218,0.2642441076490778,1,1,0.00931979413910522
33,4,0,0.05,0.04999999999999968,0.43743111417240854,wide,0.43316877295499,0.03526766473502185,0,0,0.007162648219040335
33,4,1,0.05,0.050000000000000065,0.43743111417240854,wide,0.43191000664300994,0.045674833369913515,0,0,0.00931979413910522
33,4,2,0.05,0.04999999999999965,0.43743111417240854,wide,0.4328377134520567,0.038006932888604794,0,0,0.007162648219040335
33,4,3,0.05,0.05,0.43743111417240854,wide,0.43388376722935007,0.029351625387255886,0,0,0.007162648219040335
33,4,4,0.05,0.050000000000000454,0.43743111417240854,wide,0.43412417219163135,0.027362455309654976,0,0,0.007162648219040335
33,4,0,0.15,0.14999999999999958,0.43743111417240854,wide,0.42793886233815304,0.07843642332150402,0,0,0.00931979413910522
33,4,1,0.15,0.1499999999999998,0.43743111417240854,wide,0.42187499238912096,0.1284628150965208,0,0,0.00931979413910522
33,4,2,0.15,0.14999999999999972,0.43743111417240854,wide,0.4229447148139318,0.11963769952452807,0,0,0.00931979413910522
33,4,3,0.15,0.14999999999999966,0.43743111417240854,wide,0.4298515549821369,0.06265687785673268,0,0,0.00931979413910522
33,4,4,0.15,0.15000000000000008,0.43743111417240854,wide,0.4255926478308867,0.09779248588801881,0,0,0.00931979413910522
33,4,0,0.35,0.3499999999999997,0.43743111417240854,wide,0.40046282550912515,0.30511130163953215,0,0,0.00931979413910522
33,4,1,0.35,0.35,0.43743111417240854,wide,0.4198440709491589,0.14521773769108304,0,0,0.00931979413910522
33,4,2,0.35,0.3499999999999999,0.43743111417240854,wide,0.4197532453530055,0.14596704084151124,0,0,0.00931979413910522
33,4,3,0.35,0.3500000000000004,0.43743111417240854,wide,0.410648411849988,0.2210811134875641,0,0,0.00931979413910522
33,4,4,0.35,0.3500000000000002,0.43743111417240854,wide,0.41985725379825123,0.14510898034983732,0,0,0.00931979413910522
33,4,0,0.7,0.6999999999999995,0.43743111417240854,wide,0.37973346098579075,0.4761267290165687,0,0,0.00931979413910522
33,4,1,0.7,0.7000000000000002,0.43743111417240854,wide,0.32668456852233607,0.6435677090326193,0,0,0.00931979413910522
33,4,2,0.7,0.7000000000000001,0.43743111417240854,wide,0.4049038655400903,0.26847311342877855,0,0,0.00931979413910522
33,4,3,0.7,0.6999999999999996,0.43743111417240854,wide,0.3818003023223282,0.45907547044592345,0,0,0.00931979413910522
33,4,4,0.7,0.6999999999999997,0.43743111417240854,wide,0.3975258420422536,0.3293411559710977,0,0,0.00931979413910522
33,5,0,0.05,0.05000000000000002,0.3777360525069433,narrow,0.3818511311148818,0.02768376204031675,0,0,0.007162648219040335
33,5,1,0.05,0.049999999999999996,0.3777360525069433,narrow,0.38076647848130385,0.019353822557476974,0,0,0.007162648219040335
33,5,2,0.05,0.05000000000000047,0.3777360525069433,narrow,0.3821830911334354,0.03023315599345544,0,0,0.007162648219040335
33,5,3,0.05,0.05000000000000054,0.3777360525069433,narrow,0.3806817184942197,0.018702880918541887,0,0,0.007162648219040335
33,5,4,0.05,0.049999999999999545,0.3777360525069433,narrow,0.3807870097210282,0.019511498830167895,0,0,0.007162648219040335
33,5,0,0.15,0.14999999999999986,0.3777360525069433,narrow,0.38818941335654333,0.07636064334193371,0,0,0.007162648219040335
33,5,1,0.15,0.1499999999999999,0.3777360525069433,narrow,0.39224078470842905,0.1074744553947573,0,0,0.007162648219040335
33,5,2,0.15,0.1500000000000004,0.3777360525069433,narrow,0.38372597880034576,0.042082259103850106,0,0,0.007162648219040335
33,5,3,0.15,0.15000000000000047,0.3777360525069433,narrow,0.385613965845077,0.05658166411163279,0,0,0.007162648219040335
33,5,4,0.15,0.14999999999999927,0.3777360525069433,narrow,0.385983780246165,0.05942177299580553,0,0,0.007162648219040335
33,5,0,0.35,0.3499999999999998,0.3777360525069433,narrow,0.40305565707559676,0.19053075336917225,0,0,0.007162648219040335
33,5,1,0.35,0.3500000000000002,0.3777360525069433,narrow,0.39710621326513085,0.1448400821224265,0,0,0.007162648219040335
33,5,2,0.35,0.3500000000000002,0.3777360525069433,narrow,0.4210687666313149,0.3288682338230169,0,0,0.007162648219040335
33,5,3,0.35,0.34999999999999964,0.3777360525069433,narrow,0.4089500075944734,0.2357983179265819,0,0,0.007162648219040335
33,5,4,0.35,0.3499999999999999,0.3777360525069433,narrow,0.4108374296806092,0.25029338415269997,0,0,0.007162648219040335
33,5,0,0.7,0.6999999999999997,0.3777360525069433,narrow,0.41041382204339794,0.2470401527742947,0,0,0.007162648219040335
33,5,1,0.7,0.7000000000000002,0.3777360525069433,narrow,0.40814490611311793,0.22961528161672007,0,0,0.007162648219040335
33,5,2,0.7,0.6999999999999996,0.3777360525069433,narrow,0.4454520494693712,0.5161275131030987,0,0,0.007162648219040335
33,5,3,0.7,0.6999999999999997,0.3777360525069433,narrow,0.42968999103359806,0.39507770523886077,0,0,0.007162648219040335
33,5,4,0.7,0.7000000000000002,0.3777360525069433,narrow,0.4289913811865427,0.38971250575672123,0,0,0.007162648219040335
33,6,0,0.05,0.0499999999999999,0.04202757962531489,narrow,0.07835267399190737,0.03652473918085697,0,0,0.0
33,6,1,0.05,0.04999999999999999,0.04202757962531489,narrow,0.08779855823786242,0.04602253855156757,0,0,0.0
33,6,2,0.05,0.05000000000000004,0.04202757962531489,narrow,0.08085987881193102,0.03904572374321447,0,0,0.0
33,6,3,0.05,0.049999999999999954,0.04202757962531489,narrow,0.08786609749514351,0.046090449008504564,0,0,0.0
33,6,4,0.05,0.05000000000000005,0.04202757962531489,narrow,0.08809251780787619,0.04631811374033834,0,0,0.0
33,6,0,0.15,0.15000000000000016,0.04202757962531489,narrow,0.13881627064361357,0.09732064724795642,0,0,0.0
33,6,1,0.15,0.15000000000000038,0.04202757962531489,narrow,0.14140314494095652,0.09992173915567726,0,0,0.0
33,6,2,0.15,0.15000000000000013,0.04202757962531489,narrow,0.12611241430196785,0.08454696977896159,0,0,0.0
33,6,3,0.15,0.14999999999999963,0.04202757962531489,narrow,0.1702755545410053,0.1289528331845622,0,0,0.0
33,6,4,0.15,0.14999999999999963,0.04202757962531489,narrow,0.13037156799570404,0.08882953202711352,0,0,0.0
33,6,0,0.35,0.3499999999999999,0.04202757962531489,narrow,0.2605206685004662,0.21969393949666127,0,0,0.0
33,6,1,0.35,0.3499999999999999,0.04202757962531489,narrow,0.429766827243788,0.38987028489239073,0,0,0.0
33,6,2,0.35,0.35000000000000003,0.04202757962531489,narrow,0.32804587771856397,0.28759027116020786,0,0,0.0
33,6,3,0.35,0.3499999999999997,0.04202757962531489,narrow,0.2426711338049401,0.20174630272869276,0,0,0.0
33,6,4,0.35,0.35000000000000003,0.04202757962531489,narrow,0.3623771879880966,0.32211026829158396,0,0,0.0
33,6,0,0.7,0.6999999999999998,0.04202757962531489,narrow,0.4072913816471324,0.3672713129501082,0,0,0.0
33,6,1,0.7,0.6999999999999998,0.04202757962531489,narrow,0.6577469148089152,0.6191033641711403,0,0,0.0
33,6,2,0.7,0.6999999999999998,0.04202757962531489,narrow,0.36437254484452986,0.32411659174441443,0,0,0.0
33,6,3,0.7,0.7,0.04202757962531489,narrow,0.6447103995371544,0.6059951994593575,0,0,0.0
33,6,4,0.7,0.6999999999999996,0.04202757962531489,narrow,0.5616237102100152,0.5224518608943356,0,0,0.0
33,7,0,0.05,0.04999999999999958,0.8420832910315701,wide,0.8242534158402224,0.01901569510054557,0,0,0.0
33,7,1,0.05,0.04999999999999997,0.8420832910315701,wide,0.8374535472641149,0.00493765631732046,0,0,0.0
33,7,2,0.05,0.04999999999999999,0.8420832910315701,wide,0.8123560246963111,0.03170435164225438,0,0,0.0
33,7,3,0.05,0.049999999999999656,0.8420832910315701,wide,0.8203018981669938,0.023230018221271465,0,0,0.0
33,7,4,0.05,0.05000000000000002,0.8420832910315701,wide,0.8274026936435632,0.01565696679467976,0,0,0.0
33,7,0,0.15,0.1500000000000001,0.8420832910315701,wide,0.8141659545852917,0.029774047893470268,0,0,0.0
33,7,1,0.15,0.1499999999999999,0.8420832910315701,wide,0.8122455403611664,0.03182218401112813,0,0,0.0
33,7,2,0.15,0.15000000000000008,0.8420832910315701,wide,0.7595602046745196,0.0880114881389158,0,0,0.0
33,7,3,0.15,0.1500000000000004,0.8420832910315701,wide,0.8140933823154208,0.029851446761483658,0,0,0.0
33,7,4,0.15,0.14999999999999972,0.8420832910315701,wide,0.8044744764015768,0.040110081782509965,0,0,0.0
33,7,0,0.35,0.3500000000000003,0.8420832910315701,wide,0.7211278220805708,0.12899991130795208,0,0,0.0
33,7,1,0.35,0.34999999999999953,0.8420832910315701,wide,0.8320107069522473,0.010742486173990429,0,0,0.0
33,7,2,0.35,0.35000000000000014,0.8420832910315701,wide,0.7868267613951669,0.05893150168488148,0,0,0.0
33,7,3,0.35,0.3500000000000005,0.8420832910315701,wide,0.7915651837469575,0.05387793884541914,0,0,0.0
33,7,4,0.35,0.34999999999999987,0.8420832910315701,wide,0.7980028655711475,0.04701210308328463,0,0,0.0
33,7,0,0.7,0.6999999999999998,0.8420832910315701,wide,0.5369559380178552,0.3254206016293928,0,0,0.007162648219040335
33,7,1,0.7,0.7000000000000003,0.8420832910315701,wide,0.6529054062729038,0.20175962746406206,0,0,0.007162648219040335
33,7,2,0.7,0.7,0.8420832910315701,wide,0.5161533542797772,0.34760671260445264,0,0,0.007162648219040335
33,7,3,0.7,0.7000000000000001,0.8420832910315701,wide,0.6117068732207409,0.24569817076299572,0,0,0.007162648219040335
33,7,4,0.7,0.7000000000000001,0.8420832910315701,wide,0.7044249151970421,0.146813686288505,0,0,0.007162648219040335
33,8,0,0.05,0.04999999999999996,0.36849316859469194,narrow,0.3484497447035979,0.022957918792128496,0,0,0.0
33,8,1,0.05,0.0499999999999997,0.36849316859469194,narrow,0.35327388362695356,0.017432306489254756,0,0,0.0
33,8,2,0.05,0.049999999999999996,0.36849316859469194,narrow,0.33785121165918053,0.03509757428570026,0,0,0.0
33,8,3,0.05,0.04999999999999971,0.36849316859469194,narrow,0.34579300973311167,0.026000967027597355,0,0,0.0
33,8,4,0.05,0.049999999999999475,0.36849316859469194,narrow,0.32642570665008286,0.04818445093826629,0,0,0.0
33,8,0,0.15,0.14999999999999997,0.36849316859469194,narrow,0.2671655164145532,0.11606160817573752,0,0,0.007162648219040335
33,8,1,0.15,0.15000000000000027,0.36849316859469194,narrow,0.2557852790626791,0.12909663484478884,0,0,0.007162648219040335
33,8,2,0.15,0.1499999999999999,0.36849316859469194,narrow,0.2626111609679551,0.12127820804717526,0,0,0.007162648219040335
33,8,3,0.15,0.15,0.36849316859469194,narrow,0.20615195897567506,0.1859470880474099,0,0,0.007162648219040335
33,8,4,0.15,0.15000000000000058,0.36849316859469194,narrow,0.2791388507791499,0.10234724283042862,0,0,0.007162648219040335
33,8,0,0.35,0.35000000000000003,0.36849316859469194,narrow,0.09114191801668614,0.31768062793371854,0,0,0.007162648219040335
33,8,1,0.35,0.3500000000000002,0.36849316859469194,narrow,0.1974400164643937,0.19592582570132855,0,0,0.007162648219040335
33,8,2,0.35,0.3499999999999993,0.36849316859469194,narrow,0.19758352093298281,0.19576145438664128,0,0,0.007162648219040335
33,8,3,0.35,0.35,0.36849316859469194,narrow,0.12309612118911861,0.2810799949537408,0,0,0.007162648219040335
33,8,4,0.35,0.35,0.36849316859469194,narrow,0.16071435586821448,0.23799172911861177,0,0,0.007162648219040335
33,8,0,0.7,0.7000000000000001,0.36849316859469194,narrow,0.06879329944013346,0.3432789375431131,0,0,0.007162648219040335
33,8,1,0.7,0.6999999999999997,0.36849316859469194,narrow,-0.06984785023126605,0.4919232544144849,1,1,0.013361223897479846
33,8,2,0.7,0.6999999999999998,0.36849316859469194,narrow,-0.131468142892051,0.5535435470752699,1,1,0.013361223897479846
33,8,3,0.7,0.6999999999999997,0.36849316859469194,narrow,-0.11891325638649608,0.540988660569715,1,1,0.013361223897479846
